6,813600E+03
6,812690E+03
6,812690E+03
6,812690E+03
6,812690E+03
6,812690E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812680E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812670E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812660E+03
6,812650E+03
6,812650E+03
6,812650E+03
6,812650E+03
6,812640E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812590E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812580E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
6,812570E+03
